"","date","crisis","economy","inflation","stock market","asset","bankruptcy","bond","business outlook","conflict","consumer price index","debt","debt ceiling","default","derivative","fiscal policy","monetary policy","recession","reform","regulation","risk","russian individual","russian oligarch","ukraine","agriculture industry","annexation of crimea","armed forces","armistice","arms","azov","bank loan","bank of russia","bank rate","banking","base closure","belaru","bomb","brink","bubble","budget","budget cut","buy","canada sanctions","cash","chance","commodity","commodity futures trading commission","concern","construction permit","consume","consumer confidence","consumer spending","consumption","coup","crash","credit","credit default swap","credit rating","culture","danger","debt restructuring","defense spending","department of commerce","dividend","doubt","dow jones","earnings","economic outlook","economic recovery","energy","energy policy","energy price","environment","eu sanctions","euro","exchange rate","export","export ban","export control","export of luxury","external debt","fear","fed","finance","financial crisis","financial institutions","financial market","financial reform","financial sanctions","fine","fiscal cliff","food","food price","footing","foreign direct investment","forex","freedom","fuel price","gas price","geopolitical","globalization","government budget balance","government debt","greed","gross domestic product","growth","growth forecast","headlines","hedge","hostilities","import","inevitable","insurrection","interest rate","invasion of ukraine","investment","labor","loss","markets","metals","military budget","military conflict","military embargo","military invasion","military procurement","military spending","missile","money","money supply","nasdaq","national security","natural gas","natural reserve","naval blockade","neo-nazism","new zealand","no-fly zone","nyse","oil","oil price","oil supply","opportunity","ore","package of sanctions","parley","police action","policy","politics","portfolio","price level","profit","putin","quantitative easing","ramzan kadyrov","real estate","religion","revenue","revolt","revolution","rich","russia","russia attack","russia war","russia-ukraine conflict","russia-ukraine crisis","russian bank","russian central bank","russian economy","russian entity","russian gas pipelines","russian oil","saber rattling","sanctions","scare","securities and exchange commission","sell","share price","short selling","slow economic recovery","society","stimulus","stock exchange","stocks","swift","switzerland sanctions russia","tension","terror","terrorism","threat","tourism","trader","transaction","travel","travel ban","treaty","truce","ukraine invasion","ukraine war","ukrainian economy","unemployment","unemployment benefit","unemployment extension","united states congress","united states dollar","united states federal budget","uprising","us economy","us treasury sanctions","vladimir putin","volodymyr zelenskyy","wage","war in ukraine","warhead","warn","weapon","white house","workers' compensation","world economy","index"
"11",2021-10-10,0.172413793103448,0.172413793103448,0.103448275862069,0.172413793103448,0.137931034482759,0.0344827586206897,0.896551724137931,0,0.103448275862069,0,0.172413793103448,0,0.172413793103448,0.0689655172413793,0,0,0,0.0344827586206897,0.0689655172413793,0.310344827586207,0,0,0.142857142857143,0,0,0,0,0.275862068965517,0,0.0689655172413793,0,0.0344827586206897,1.41379310344828,0,0,0.137931034482759,0,0.344827586206897,0.344827586206897,0,2.55172413793103,0,0.862068965517241,0.241379310344828,0.0344827586206897,0,0.0344827586206897,0,0.0344827586206897,0,0,0.0689655172413793,0.0689655172413793,0.344827586206897,3.20689655172414,0,0,0.379310344827586,0.137931034482759,0,0,0,0.103448275862069,0.0344827586206897,0.379310344827586,0.0689655172413793,0,0,1.10344827586207,0,0.0344827586206897,0.241379310344828,0,2.07692307692308,0.172413793103448,0.172413793103448,0,0,0,0,0.241379310344828,0.103448275862069,0.862068965517241,0,0,0,0,0,0.344827586206897,0,4.1304347826087,0.0344827586206897,0,0,0.103448275862069,0.275862068965517,0.0344827586206897,0.0689655172413793,0,0.0344827586206897,0,0,0.0344827586206897,0,0.379310344827586,0,0.0689655172413793,0.0689655172413793,0,0.206896551724138,0,0,0.103448275862069,0,0.275862068965517,0.206896551724138,0.620689655172414,0.137931034482759,0.103448275862069,0,0,0,0,0,0,0.0344827586206897,1.86206896551724,0,0.137931034482759,0,0.0689655172413793,0,0,0,0.185185185185185,0,0.0344827586206897,1.93103448275862,0.103448275862069,0,0.0689655172413793,0.172413793103448,0,0.0344827586206897,0,0.482758620689655,0.103448275862069,0.103448275862069,0,0.172413793103448,0.037037037037037,0,0,0.620689655172414,0.241379310344828,0.206896551724138,0.0344827586206897,0.241379310344828,0.344827586206897,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0.0344827586206897,0,0.551724137931034,1.75862068965517,0,0,0.448275862068966,0.206896551724138,0.0344827586206897,0.241379310344828,0.413793103448276,0,0.137931034482759,0.206896551724138,0.0344827586206897,0.0344827586206897,0.103448275862069,0.241379310344828,0.103448275862069,1.41379310344828,0.0344827586206897,0.0344827586206897,0,0,0,0,0.275862068965517,0,0,0,0,0,0,0,0,0,0,0.172413793103448,0,0,0.0344827586206897,0.137931034482759,0.0689655172413793,0,0,40.3968886352695
"12",2021-10-17,0.161290322580645,0.161290322580645,0.129032258064516,0.161290322580645,0.129032258064516,0.032258064516129,0.645161290322581,0,0.0967741935483871,0,0.161290322580645,0,0.161290322580645,0.0645161290322581,0,0,0,0.032258064516129,0.0645161290322581,0.290322580645161,0,0,0.142857142857143,0,0,0,0,0.258064516129032,0,0.0645161290322581,0,0.032258064516129,1.2258064516129,0,0,0.129032258064516,0,0.290322580645161,0.290322580645161,0,2.45161290322581,0,0.806451612903226,0.225806451612903,0.032258064516129,0,0.032258064516129,0,0.032258064516129,0,0,0.0645161290322581,0.0645161290322581,0.32258064516129,2.80645161290323,0,0,0.354838709677419,0.129032258064516,0,0,0,0.0967741935483871,0.032258064516129,0.354838709677419,0.0967741935483871,0,0,1.03225806451613,0,0.032258064516129,0.225806451612903,0,1.85714285714286,0.129032258064516,0.161290322580645,0,0,0,0,0.225806451612903,0.0967741935483871,0.774193548387097,0,0,0,0,0,0.32258064516129,0,3.76,0.032258064516129,0,0,0.0967741935483871,0.258064516129032,0.032258064516129,0.0967741935483871,0,0.032258064516129,0,0,0.032258064516129,0,0.354838709677419,0,0.0645161290322581,0.0645161290322581,0,0.193548387096774,0,0,0.0967741935483871,0,0.258064516129032,0.193548387096774,0.580645161290323,0.129032258064516,0.0967741935483871,0,0,0,0,0,0,0.032258064516129,1.67741935483871,0,0.129032258064516,0,0.0645161290322581,0,0,0,0.448275862068966,0,0.032258064516129,1.70967741935484,0.0967741935483871,0,0.0645161290322581,0.161290322580645,0,0.032258064516129,0,0.419354838709677,0.0967741935483871,0.0967741935483871,0,0.161290322580645,0.0344827586206897,0,0,0.580645161290323,0.258064516129032,0.193548387096774,0.032258064516129,0.225806451612903,0.32258064516129,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0,0.516129032258065,1.80645161290323,0,0,0.419354838709677,0.129032258064516,0.032258064516129,0.225806451612903,0.387096774193548,0,0.0967741935483871,0.193548387096774,0.032258064516129,0.032258064516129,0.0967741935483871,0.225806451612903,0.0967741935483871,1.2258064516129,0,0.032258064516129,0,0,0,0,0.225806451612903,0,0,0,0,0,0,0,0,0,0,0.161290322580645,0,0,0.032258064516129,0.129032258064516,0.0645161290322581,0,0,37.1929052482557
"13",2021-10-24,0.137931034482759,0.172413793103448,0.137931034482759,0.172413793103448,0.137931034482759,0.0344827586206897,0.551724137931034,0,0.103448275862069,0,0.172413793103448,0,0.206896551724138,0.0344827586206897,0,0,0,0.0344827586206897,0.0689655172413793,0.310344827586207,0,0,0.142857142857143,0,0,0,0,0.310344827586207,0,0.0689655172413793,0,0.0344827586206897,1.41379310344828,0,0,0.172413793103448,0,0.310344827586207,0.413793103448276,0,2.75862068965517,0,0.896551724137931,0.241379310344828,0.0344827586206897,0,0.0344827586206897,0,0.0344827586206897,0,0,0.0689655172413793,0.0689655172413793,0.310344827586207,2.93103448275862,0,0,0.379310344827586,0.137931034482759,0,0,0,0.103448275862069,0.0344827586206897,0.344827586206897,0.137931034482759,0,0,1.10344827586207,0,0.0344827586206897,0.275862068965517,0,1.84615384615385,0.137931034482759,0.172413793103448,0,0,0,0,0.275862068965517,0.103448275862069,0.896551724137931,0,0,0,0,0,0.344827586206897,0,4.04347826086957,0.0344827586206897,0,0,0.103448275862069,0.241379310344828,0.0344827586206897,0.0689655172413793,0,0.0344827586206897,0,0,0.0344827586206897,0,0.379310344827586,0,0.0689655172413793,0.0689655172413793,0,0.206896551724138,0,0,0.103448275862069,0,0.310344827586207,0.206896551724138,0.586206896551724,0.137931034482759,0.103448275862069,0,0,0,0,0,0,0.0344827586206897,1.82758620689655,0,0.137931034482759,0,0.0689655172413793,0,0,0,0.814814814814815,0,0.0344827586206897,1.93103448275862,0.103448275862069,0,0.0689655172413793,0.137931034482759,0,0.0344827586206897,0,0.482758620689655,0.103448275862069,0.103448275862069,0,0.172413793103448,0.037037037037037,0,0,0.620689655172414,0.275862068965517,0.172413793103448,0.0344827586206897,0.241379310344828,0.310344827586207,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0.0344827586206897,0,0.551724137931034,1.79310344827586,0,0,0.448275862068966,0.137931034482759,0.0344827586206897,0.241379310344828,0.379310344827586,0,0.137931034482759,0.241379310344828,0.0344827586206897,0.0689655172413793,0.103448275862069,0.241379310344828,0.103448275862069,1.3448275862069,0,0.0344827586206897,0,0,0,0,0.241379310344828,0,0,0,0,0,0,0,0,0,0,0.241379310344828,0,0,0.0344827586206897,0.137931034482759,0.0689655172413793,0,0,40.2949994089425
"14",2021-10-31,0.137931034482759,0.172413793103448,0.103448275862069,0.172413793103448,0.137931034482759,0.0344827586206897,0.517241379310345,0,0.103448275862069,0,0.137931034482759,0,0.172413793103448,0.0344827586206897,0,0,0,0.0344827586206897,0.0689655172413793,0.310344827586207,0,0,0.142857142857143,0,0,0,0,0.275862068965517,0,0.0689655172413793,0,0.0344827586206897,1.48275862068966,0,0,0.172413793103448,0,0.310344827586207,0.310344827586207,0,2.86206896551724,0,0.896551724137931,0.241379310344828,0.0344827586206897,0,0.0344827586206897,0,0.0344827586206897,0,0,0.0689655172413793,0.0689655172413793,0.379310344827586,3.17241379310345,0,0,0.344827586206897,0.137931034482759,0,0,0,0.103448275862069,0.0344827586206897,0.344827586206897,0.103448275862069,0,0,1.06896551724138,0,0.0344827586206897,0.241379310344828,0,1.74074074074074,0.137931034482759,0.137931034482759,0,0,0,0,0.241379310344828,0.137931034482759,0.862068965517241,0,0,0,0,0,0.379310344827586,0,3.66666666666667,0.0344827586206897,0,0,0.103448275862069,0.241379310344828,0.0344827586206897,0.103448275862069,0,0.0344827586206897,0,0,0.0344827586206897,0,0.344827586206897,0,0.0689655172413793,0.0689655172413793,0,0.206896551724138,0,0,0.103448275862069,0,0.310344827586207,0.206896551724138,0.586206896551724,0.137931034482759,0.103448275862069,0,0,0,0,0,0,0.0344827586206897,1.89655172413793,0,0.137931034482759,0,0.0689655172413793,0,0,0,1.75,0,0.0344827586206897,1.89655172413793,0.103448275862069,0,0.0689655172413793,0.137931034482759,0,0.0344827586206897,0,0.448275862068966,0.103448275862069,0.103448275862069,0,0.172413793103448,0.0357142857142857,0,0,0.620689655172414,0.275862068965517,0.172413793103448,0.0344827586206897,0.241379310344828,0.344827586206897,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0.0344827586206897,0,0.551724137931034,1.41379310344828,0,0,0.448275862068966,0.137931034482759,0.0344827586206897,0.241379310344828,0.413793103448276,0,0.103448275862069,0.206896551724138,0,0.0344827586206897,0.103448275862069,0.241379310344828,0.103448275862069,1.27586206896552,0,0.0344827586206897,0,0,0,0,0.241379310344828,0,0,0,0,0,0,0,0,0,0,0.172413793103448,0,0,0.0344827586206897,0.137931034482759,0.0689655172413793,0,0,40.1949130052578
"15",2021-11-07,0.161290322580645,0.161290322580645,0.129032258064516,0.193548387096774,0.129032258064516,0.032258064516129,0.548387096774194,0,0.0967741935483871,0,0.161290322580645,0,0.193548387096774,0.032258064516129,0,0,0,0.032258064516129,0.0645161290322581,0.290322580645161,0,0,0.142857142857143,0,0,0,0.032258064516129,0.258064516129032,0,0.0645161290322581,0,0.032258064516129,1.35483870967742,0,0,0.161290322580645,0,0.290322580645161,0.290322580645161,0,2.64516129032258,0,0.838709677419355,0.225806451612903,0.032258064516129,0,0.032258064516129,0,0.032258064516129,0,0,0.0645161290322581,0.0645161290322581,0.32258064516129,2.74193548387097,0,0,0.354838709677419,0.129032258064516,0,0,0,0.0967741935483871,0.032258064516129,0.32258064516129,0.129032258064516,0,0,1.03225806451613,0,0.032258064516129,0.258064516129032,0,1.75,0.129032258064516,0.161290322580645,0,0,0,0,0.193548387096774,0.0967741935483871,0.838709677419355,0,0,0,0,0,0.32258064516129,0,3.6,0.032258064516129,0,0,0.0967741935483871,0.225806451612903,0.032258064516129,0.0645161290322581,0,0.032258064516129,0,0,0.032258064516129,0,0.354838709677419,0,0.0645161290322581,0.0645161290322581,0,0.193548387096774,0,0,0.0967741935483871,0,0.258064516129032,0.193548387096774,0.548387096774194,0.129032258064516,0.0967741935483871,0,0,0,0,0,0,0.032258064516129,1.70967741935484,0,0.129032258064516,0,0.0645161290322581,0,0,0,1.24137931034483,0,0.032258064516129,1.83870967741935,0.0645161290322581,0,0.0645161290322581,0.129032258064516,0,0.032258064516129,0,0.483870967741935,0.0967741935483871,0.129032258064516,0,0.161290322580645,0.0344827586206897,0,0,0.548387096774194,0.225806451612903,0.193548387096774,0.032258064516129,0.225806451612903,0.32258064516129,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0,0.516129032258065,1.64516129032258,0,0,0.419354838709677,0.129032258064516,0.032258064516129,0.258064516129032,0.806451612903226,0,0.129032258064516,0.129032258064516,0.032258064516129,0.032258064516129,0.0967741935483871,0.225806451612903,0.0967741935483871,1.25806451612903,0,0.032258064516129,0,0,0,0,0.193548387096774,0,0,0,0,0,0,0,0,0,0,0.129032258064516,0,0,0.032258064516129,0.129032258064516,0.0967741935483871,0,0,38.3640271297113
"16",2021-11-14,0.166666666666667,0.166666666666667,0.133333333333333,0.166666666666667,0.133333333333333,0.0333333333333333,0.6,0,0.1,0,0.133333333333333,0,0.2,0.0333333333333333,0,0,0,0.0333333333333333,0.0666666666666667,0.333333333333333,0,0,0.142857142857143,0,0,0,0,0.266666666666667,0,0.0666666666666667,0,0.0333333333333333,1.33333333333333,0,0,0.2,0,0.3,0.333333333333333,0,2.8,0,0.866666666666667,0.233333333333333,0.0333333333333333,0,0.0333333333333333,0,0.0333333333333333,0,0,0.0666666666666667,0.0666666666666667,0.333333333333333,2.96666666666667,0,0,0.366666666666667,0.133333333333333,0,0,0,0.1,0.0333333333333333,0.3,0.1,0,0,1.03333333333333,0,0.0333333333333333,0.266666666666667,0,2.14285714285714,0.166666666666667,0.166666666666667,0,0,0,0,0.2,0.1,0.866666666666667,0,0,0,0,0,0.366666666666667,0,3.83333333333333,0.0333333333333333,0,0,0.133333333333333,0.266666666666667,0,0.0666666666666667,0,0.0333333333333333,0,0,0.0333333333333333,0,0.366666666666667,0,0.0666666666666667,0.0666666666666667,0,0.233333333333333,0,0,0.1,0,0.3,0.2,0.566666666666667,0.166666666666667,0.1,0,0,0,0,0,0,0.0333333333333333,1.73333333333333,0,0.133333333333333,0,0.0666666666666667,0,0,0,2.60714285714286,0,0.0333333333333333,1.83333333333333,0.1,0,0.0666666666666667,0.166666666666667,0,0.0333333333333333,0,0.466666666666667,0.1,0.133333333333333,0,0.166666666666667,0.0357142857142857,0,0,0.566666666666667,0.266666666666667,0.166666666666667,0.0333333333333333,0.233333333333333,0.4,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0.533333333333333,1.63333333333333,0,0,0.466666666666667,0.133333333333333,0.0333333333333333,0.233333333333333,1.03333333333333,0,0.1,0.133333333333333,0.0333333333333333,0.0333333333333333,0.1,0.233333333333333,0.1,1.2,0,0.0333333333333333,0,0,0,0,0.233333333333333,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0.0333333333333333,0.133333333333333,0.0666666666666667,0,0,41.7012987012987
"17",2021-11-21,0.142857142857143,0.178571428571429,0.142857142857143,0.214285714285714,0.142857142857143,0.0357142857142857,0.5,0,0.0714285714285714,0,0.142857142857143,0,0.178571428571429,0.0357142857142857,0,0,0,0.0357142857142857,0.0714285714285714,0.321428571428571,0,0,0.142857142857143,0,0,0,0,0.285714285714286,0,0.0714285714285714,0,0.0357142857142857,1.35714285714286,0,0,0.178571428571429,0,0.321428571428571,0.321428571428571,0,3.57142857142857,0,0.928571428571429,0.25,0.0357142857142857,0,0.0357142857142857,0,0.0357142857142857,0,0,0.0714285714285714,0.0714285714285714,0.321428571428571,2.89285714285714,0,0,0.357142857142857,0.142857142857143,0,0,0,0.107142857142857,0.0357142857142857,0.357142857142857,0.0714285714285714,0,0,1,0,0.0357142857142857,0.25,0,2.76923076923077,0.142857142857143,0.142857142857143,0,0,0,0,0.214285714285714,0.107142857142857,0.821428571428571,0,0,0,0,0,0.392857142857143,0,4.27272727272727,0.0357142857142857,0,0,0.107142857142857,0.25,0,0.0714285714285714,0,0.0357142857142857,0,0,0.0357142857142857,0,0.357142857142857,0,0.0714285714285714,0.0714285714285714,0,0.214285714285714,0,0,0.107142857142857,0,0.285714285714286,0.178571428571429,0.571428571428571,0.178571428571429,0.0714285714285714,0,0,0,0,0,0,0.0357142857142857,1.82142857142857,0,0.142857142857143,0,0.0714285714285714,0,0,0,3.53846153846154,0,0.0357142857142857,1.89285714285714,0.107142857142857,0,0.0714285714285714,0.178571428571429,0,0.0357142857142857,0,0.464285714285714,0.107142857142857,0.107142857142857,0,0.178571428571429,0.037037037037037,0,0,0.571428571428571,0.25,0.178571428571429,0.0357142857142857,0.25,0.357142857142857,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0,0.535714285714286,1.71428571428571,0,0,0.428571428571429,0.142857142857143,0.0357142857142857,0.25,0.642857142857143,0,0.107142857142857,0.142857142857143,0.0357142857142857,0.0357142857142857,0.107142857142857,0.25,0.107142857142857,1.42857142857143,0.0357142857142857,0.0357142857142857,0,0,0,0,0.178571428571429,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0.0357142857142857,0.142857142857143,0.0714285714285714,0,0,44.4174566174566
"18",2021-11-28,0.137931034482759,0.172413793103448,0.137931034482759,0.206896551724138,0.137931034482759,0.0344827586206897,0.482758620689655,0,0.103448275862069,0,0.172413793103448,0,0.206896551724138,0.0344827586206897,0,0,0,0.0344827586206897,0.0689655172413793,0.344827586206897,0,0,0.142857142857143,0,0,0,0,0.275862068965517,0,0.0689655172413793,0,0.0344827586206897,1.62068965517241,0,0,0.172413793103448,0,0.310344827586207,0.310344827586207,0,3.03448275862069,0,0.931034482758621,0.241379310344828,0.0344827586206897,0,0.0344827586206897,0,0.0344827586206897,0,0,0.0689655172413793,0.0689655172413793,0.310344827586207,3.10344827586207,0,0,0.379310344827586,0.137931034482759,0,0,0,0.103448275862069,0.0344827586206897,0.482758620689655,0.0689655172413793,0,0,1.03448275862069,0,0.0344827586206897,0.241379310344828,0,2.38461538461538,0.172413793103448,0.172413793103448,0,0,0,0,0.206896551724138,0.103448275862069,0.931034482758621,0,0,0,0,0,0.379310344827586,0,3.56521739130435,0.0344827586206897,0,0,0.103448275862069,0.275862068965517,0.0344827586206897,0.0689655172413793,0,0.0344827586206897,0,0,0.0344827586206897,0,0.379310344827586,0,0.0689655172413793,0.0689655172413793,0,0.206896551724138,0,0,0.103448275862069,0,0.275862068965517,0.206896551724138,0.551724137931034,0.172413793103448,0.103448275862069,0,0,0,0,0,0,0.0344827586206897,2.31034482758621,0,0.172413793103448,0,0.0689655172413793,0,0,0,3.7037037037037,0,0.0344827586206897,1.89655172413793,0.103448275862069,0,0.0689655172413793,0.172413793103448,0,0.0344827586206897,0,0.482758620689655,0.103448275862069,0.103448275862069,0,0.172413793103448,0.037037037037037,0,0,0.586206896551724,0.241379310344828,0.172413793103448,0.0344827586206897,0.275862068965517,0.310344827586207,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0.0344827586206897,0,0.551724137931034,1.6551724137931,0,0,0.448275862068966,0.137931034482759,0.0344827586206897,0.241379310344828,0.517241379310345,0,0.103448275862069,0.103448275862069,0.0344827586206897,0.0344827586206897,0.103448275862069,0.241379310344828,0.103448275862069,1.62068965517241,0.0344827586206897,0.0344827586206897,0,0,0,0,0.241379310344828,0,0,0,0,0,0,0,0,0,0,0.172413793103448,0,0,0.0344827586206897,0.137931034482759,0.103448275862069,0.0344827586206897,0,44.3820200012104
"19",2021-12-05,0.133333333333333,0.166666666666667,0.133333333333333,0.166666666666667,0.133333333333333,0.0333333333333333,0.433333333333333,0,0.1,0,0.166666666666667,0,0.2,0.0333333333333333,0,0,0,0.0333333333333333,0.0666666666666667,0.333333333333333,0,0,0.285714285714286,0,0,0.0333333333333333,0,0.266666666666667,0,0.0666666666666667,0,0.0333333333333333,1.53333333333333,0,0,0.166666666666667,0,0.3,0.3,0,2.83333333333333,0,0.9,0.233333333333333,0.0333333333333333,0,0.0333333333333333,0,0.0333333333333333,0,0,0.0666666666666667,0.0666666666666667,0.433333333333333,3.06666666666667,0,0,0.333333333333333,0.133333333333333,0,0,0,0.1,0.0333333333333333,0.433333333333333,0.0666666666666667,0,0,1,0,0.0333333333333333,0.233333333333333,0,1.92857142857143,0.166666666666667,0.166666666666667,0,0,0,0,0.2,0.133333333333333,0.866666666666667,0,0,0,0,0,0.366666666666667,0,3.66666666666667,0.0333333333333333,0,0,0.1,0.3,0,0.0666666666666667,0,0.0333333333333333,0,0,0.0333333333333333,0,0.366666666666667,0,0.0666666666666667,0.0666666666666667,0,0.2,0,0,0.1,0,0.266666666666667,0.2,0.566666666666667,0.133333333333333,0.0666666666666667,0,0,0,0,0,0,0.0333333333333333,2.03333333333333,0,0.166666666666667,0,0.0666666666666667,0,0,0,1.41379310344828,0,0.0333333333333333,1.76666666666667,0.0666666666666667,0,0.0666666666666667,0.166666666666667,0,0.0333333333333333,0,0.5,0.1,0.1,0,0.166666666666667,0.103448275862069,0,0,0.566666666666667,0.266666666666667,0.2,0.0333333333333333,0.233333333333333,0.333333333333333,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0.533333333333333,1.6,0,0,0.433333333333333,0.133333333333333,0.0333333333333333,0.233333333333333,0.466666666666667,0,0.1,0.133333333333333,0.0333333333333333,0.0666666666666667,0.1,0.233333333333333,0.1,1.36666666666667,0,0.0333333333333333,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.0333333333333333,0,0.166666666666667,0,0,0.0333333333333333,0.133333333333333,0.0666666666666667,0.0333333333333333,0,40.3951634572324
"20",2021-12-12,0.129032258064516,0.161290322580645,0.161290322580645,0.161290322580645,0.129032258064516,0.032258064516129,0.419354838709677,0,0.0967741935483871,0,0.161290322580645,0,0.193548387096774,0.032258064516129,0,0,0,0.032258064516129,0.0645161290322581,0.290322580645161,0,0,0.142857142857143,0,0,0,0,0.258064516129032,0,0.0645161290322581,0,0.032258064516129,1.41935483870968,0,0,0.161290322580645,0,0.290322580645161,0.290322580645161,0,2.80645161290323,0,0.870967741935484,0.225806451612903,0.032258064516129,0,0.032258064516129,0,0.032258064516129,0,0,0.0645161290322581,0.0645161290322581,0.32258064516129,2.90322580645161,0,0,0.32258064516129,0.129032258064516,0,0,0,0.0967741935483871,0.032258064516129,0.419354838709677,0.0645161290322581,0,0,1,0,0.032258064516129,0.225806451612903,0,2.53571428571429,0.129032258064516,0.161290322580645,0,0,0,0,0.193548387096774,0.258064516129032,0.806451612903226,0,0,0,0,0,0.354838709677419,0,3.72,0.032258064516129,0,0,0.0967741935483871,0.258064516129032,0,0.0645161290322581,0,0.032258064516129,0,0,0.032258064516129,0,0.32258064516129,0,0.0645161290322581,0.032258064516129,0,0.193548387096774,0.032258064516129,0,0.129032258064516,0,0.258064516129032,0.193548387096774,0.516129032258065,0.129032258064516,0.0645161290322581,0,0,0,0,0,0,0.032258064516129,1.7741935483871,0,0.161290322580645,0,0.0645161290322581,0,0,0,0.206896551724138,0,0.032258064516129,1.64516129032258,0.0645161290322581,0,0.0645161290322581,0.161290322580645,0,0.032258064516129,0,0.483870967741935,0.0967741935483871,0.0967741935483871,0,0.161290322580645,0.0344827586206897,0,0,0.548387096774194,0.225806451612903,0.193548387096774,0.032258064516129,0.225806451612903,0.290322580645161,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0,0.516129032258065,1.51612903225806,0,0,0.387096774193548,0.161290322580645,0.032258064516129,0.193548387096774,0.483870967741935,0,0.0967741935483871,0.0967741935483871,0.032258064516129,0.193548387096774,0.0967741935483871,0.225806451612903,0.0967741935483871,1.38709677419355,0.032258064516129,0.032258064516129,0,0,0,0,0.193548387096774,0,0,0,0,0,0,0,0,0,0,0.129032258064516,0,0,0.032258064516129,0.129032258064516,0.0645161290322581,0.032258064516129,0,38.1062263987403
"21",2021-12-19,0.103448275862069,0.137931034482759,0.103448275862069,0.206896551724138,0.103448275862069,0.0344827586206897,0.413793103448276,0,0.0344827586206897,0,0.137931034482759,0,0.172413793103448,0.0344827586206897,0,0,0,0.0344827586206897,0.0344827586206897,0.241379310344828,0,0,0.142857142857143,0,0,0.0344827586206897,0,0.241379310344828,0,0.0689655172413793,0,0.0344827586206897,1.44827586206897,0,0,0.172413793103448,0,0.310344827586207,0.275862068965517,0,3.24137931034483,0,0.862068965517241,0.241379310344828,0.0344827586206897,0,0.0344827586206897,0,0.0344827586206897,0,0,0.0344827586206897,0.0689655172413793,0.310344827586207,2.89655172413793,0,0,0.275862068965517,0.137931034482759,0,0,0,0.103448275862069,0.0344827586206897,0.448275862068966,0.0344827586206897,0,0,0.793103448275862,0,0.0344827586206897,0.172413793103448,0,3.55555555555556,0.137931034482759,0.137931034482759,0,0,0,0,0.172413793103448,0.103448275862069,0.793103448275862,0,0,0,0,0,0.344827586206897,0,4,0.0344827586206897,0,0,0.137931034482759,0.206896551724138,0,0.0689655172413793,0,0,0,0,0.0344827586206897,0,0.275862068965517,0,0.0689655172413793,0.0344827586206897,0,0.172413793103448,0,0,0.103448275862069,0,0.241379310344828,0.172413793103448,0.517241379310345,0.137931034482759,0.0689655172413793,0,0,0,0,0,0,0.0344827586206897,1.93103448275862,0,0.137931034482759,0,0.0344827586206897,0,0,0,0.178571428571429,0,0.0344827586206897,1.79310344827586,0.0689655172413793,0,0.0344827586206897,0.137931034482759,0,0,0,0.413793103448276,0.0689655172413793,0.103448275862069,0,0.137931034482759,0.0714285714285714,0,0,0.517241379310345,0.241379310344828,0.137931034482759,0.0344827586206897,0.172413793103448,0.310344827586207,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0.0344827586206897,0,0.551724137931034,1.58620689655172,0,0,0.379310344827586,0.137931034482759,0.0344827586206897,0.206896551724138,0.448275862068966,0,0.103448275862069,0.103448275862069,0,0.0344827586206897,0.103448275862069,0.241379310344828,0.103448275862069,1.3448275862069,0,0.0344827586206897,0,0,0,0,0.206896551724138,0,0,0,0,0,0,0,0,0,0,0.137931034482759,0,0,0.0344827586206897,0.137931034482759,0.103448275862069,0.0344827586206897,0,38.8073468676917
