"","date","crisis","economy","inflation","stock market","asset","bankruptcy","bond","business outlook","conflict","consumer price index","debt","debt ceiling","default","derivative","fiscal policy","monetary policy","recession","reform","regulation","risk","russian individual","russian oligarch","ukraine","agriculture industry","annexation of crimea","armed forces","armistice","arms","azov","bank loan","bank of russia","bank rate","banking","base closure","belaru","bomb","brink","bubble","budget","budget cut","buy","canada sanctions","cash","chance","commodity","commodity futures trading commission","concern","construction permit","consume","consumer confidence","consumer spending","consumption","coup","crash","credit","credit default swap","credit rating","culture","danger","debt restructuring","defense spending","department of commerce","dividend","doubt","dow jones","earnings","economic outlook","economic recovery","energy","energy policy","energy price","environment","eu sanctions","euro","exchange rate","export","export ban","export control","export of luxury","external debt","fear","fed","finance","financial crisis","financial institutions","financial market","financial reform","financial sanctions","fine","fiscal cliff","food","food price","footing","foreign direct investment","forex","freedom","fuel price","gas price","geopolitical","globalization","government budget balance","government debt","greed","gross domestic product","growth","growth forecast","headlines","hedge","hostilities","import","inevitable","insurrection","interest rate","invasion of ukraine","investment","labor","loss","markets","metals","military budget","military conflict","military embargo","military invasion","military procurement","military spending","missile","money","money supply","nasdaq","national security","natural gas","natural reserve","naval blockade","neo-nazism","new zealand","no-fly zone","nyse","oil","oil price","oil supply","opportunity","ore","package of sanctions","parley","police action","policy","politics","portfolio","price level","profit","putin","quantitative easing","ramzan kadyrov","real estate","religion","revenue","revolt","revolution","rich","russia","russia-ukraine conflict","russia-ukraine crisis","russia attack","russia war","russian bank","russian central bank","russian economy","russian entity","russian gas pipelines","russian oil","saber rattling","sanctions","scare","securities and exchange commission","sell","share price","short selling","slow economic recovery","society","stimulus","stock exchange","stocks","swift","switzerland sanctions russia","tension","terror","terrorism","threat","tourism","trader","transaction","travel","travel ban","treaty","truce","ukraine invasion","ukraine war","ukrainian economy","unemployment","unemployment benefit","unemployment extension","united states congress","united states dollar","united states federal budget","uprising","us economy","us treasury sanctions","vladimir putin","volodymyr zelenskyy","wage","war in ukraine","warhead","warn","weapon","white house","workers' compensation","world economy","index"
"106",2021-12-15,0.133333333333333,0.2,0.2,0.2,0.133333333333333,0,0.4,0,0.0666666666666667,0,0.2,0,0.2,0.0666666666666667,0,0,0,0.0666666666666667,0.0666666666666667,0.266666666666667,0,0,0,0,0,0,0,0.2,0,0.0666666666666667,0,0.0666666666666667,1.66666666666667,0,0,0.133333333333333,0,0.266666666666667,0.266666666666667,0,2.6,0,0.866666666666667,0.2,0,0,0.0666666666666667,0,0.0666666666666667,0,0,0.0666666666666667,0.0666666666666667,0.266666666666667,3.26666666666667,0,0,0.333333333333333,0.133333333333333,0,0,0,0.133333333333333,0,0.533333333333333,0.0666666666666667,0,0,1.06666666666667,0,0.0666666666666667,0.2,0,2.33333333333333,0.133333333333333,0.2,0,0,0,0,0.2,0.666666666666667,0.933333333333333,0,0,0,0,0,0.333333333333333,0,3.46666666666667,0,0,0,0.133333333333333,0.266666666666667,0,0.0666666666666667,0,0,0,0,0,0,0.333333333333333,0,0.0666666666666667,0.0666666666666667,0,0.2,0,0,0.133333333333333,0,0.266666666666667,0.2,0.533333333333333,0.133333333333333,0.0666666666666667,0,0,0,0,0,0,0,1.86666666666667,0,0.2,0,0.0666666666666667,0,0,0,0.214285714285714,0,0.0666666666666667,1.66666666666667,0.0666666666666667,0,0.0666666666666667,0.133333333333333,0,0,0,0.533333333333333,0.0666666666666667,0.133333333333333,0,0.2,0.0769230769230769,0,0,0.533333333333333,0.2,0.2,0,0.266666666666667,0.266666666666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466666666666667,1.8,0,0,0.4,0.2,0.0666666666666667,0.266666666666667,0.4,0,0.133333333333333,0.133333333333333,0,0.0666666666666667,0.0666666666666667,0.2,0.133333333333333,1.53333333333333,0,0.0666666666666667,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.133333333333333,0.0666666666666667,0,0,39.2078754578755
"107",2021-12-16,0.133333333333333,0.133333333333333,0.2,0.2,0.133333333333333,0,0.4,0,0.0666666666666667,0,0.133333333333333,0,0.2,0.0666666666666667,0,0,0,0.0666666666666667,0.0666666666666667,0.266666666666667,0,0,0,0,0,0,0,0.2,0,0.0666666666666667,0,0.0666666666666667,1.53333333333333,0,0,0.2,0,0.266666666666667,0.266666666666667,0,2.73333333333333,0,0.866666666666667,0.2,0.0666666666666667,0,0.0666666666666667,0,0.0666666666666667,0,0,0.0666666666666667,0.0666666666666667,0.4,3,0,0,0.333333333333333,0.133333333333333,0,0,0,0.133333333333333,0,0.533333333333333,0.0666666666666667,0,0,1.13333333333333,0,0.0666666666666667,0.2,0,3.06666666666667,0.133333333333333,0.2,0,0,0,0,0.2,0.266666666666667,0.933333333333333,0,0,0,0,0,0.333333333333333,0,3.26666666666667,0,0,0,0.133333333333333,0.266666666666667,0,0.0666666666666667,0,0,0,0,0,0,0.333333333333333,0,0.0666666666666667,0.0666666666666667,0,0.2,0,0,0.133333333333333,0,0.266666666666667,0.2,0.533333333333333,0.133333333333333,0.0666666666666667,0,0,0,0,0,0,0,1.8,0,0.2,0,0.0666666666666667,0,0,0,0.214285714285714,0,0.0666666666666667,1.66666666666667,0.0666666666666667,0,0.0666666666666667,0.133333333333333,0,0,0,0.466666666666667,0.0666666666666667,0.133333333333333,0,0.133333333333333,0.0769230769230769,0,0,0.533333333333333,0.2,0.2,0,0.266666666666667,0.266666666666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466666666666667,1.86666666666667,0,0,0.4,0.2,0.0666666666666667,0.2,0.4,0,0.133333333333333,0.133333333333333,0,0.133333333333333,0.0666666666666667,0.2,0.133333333333333,1.6,0,0.0666666666666667,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0,0,0,0.133333333333333,0.0666666666666667,0,0,39.1412087912088
"108",2021-12-17,0.142857142857143,0.142857142857143,0.142857142857143,0.214285714285714,0.142857142857143,0.0714285714285714,0.357142857142857,0,0.0714285714285714,0,0.142857142857143,0,0.214285714285714,0.0714285714285714,0,0,0,0.0714285714285714,0.0714285714285714,0.285714285714286,0,0,0,0,0,0,0,0.285714285714286,0,0.0714285714285714,0,0.0714285714285714,1.57142857142857,0,0,0.214285714285714,0,0.285714285714286,0.285714285714286,0,3,0,0.928571428571429,0.214285714285714,0,0,0.0714285714285714,0,0.0714285714285714,0,0,0.0714285714285714,0.0714285714285714,0.357142857142857,3.35714285714286,0,0,0.285714285714286,0.142857142857143,0,0,0,0.142857142857143,0,0.571428571428571,0.0714285714285714,0,0,1,0,0,0.214285714285714,0,4.28571428571429,0.142857142857143,0.142857142857143,0,0,0,0,0.214285714285714,0.142857142857143,1,0,0,0,0,0,0.357142857142857,0,3.85714285714286,0,0,0,0.142857142857143,0.285714285714286,0,0.0714285714285714,0,0,0,0,0,0,0.357142857142857,0,0.0714285714285714,0.0714285714285714,0,0.214285714285714,0.0714285714285714,0,0.142857142857143,0,0.285714285714286,0.214285714285714,0.5,0.142857142857143,0.0714285714285714,0,0,0,0,0,0,0,1.85714285714286,0,0.214285714285714,0,0.0714285714285714,0,0,0,0.153846153846154,0,0.0714285714285714,1.78571428571429,0.0714285714285714,0,0.0714285714285714,0.142857142857143,0,0,0,0.5,0.0714285714285714,0.0714285714285714,0,0.142857142857143,0.0833333333333333,0,0,0.5,0.214285714285714,0.214285714285714,0,0.214285714285714,0.285714285714286,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.92857142857143,0,0,0.428571428571429,0.142857142857143,0.0714285714285714,0.214285714285714,0.428571428571429,0,0.0714285714285714,0.0714285714285714,0,0.857142857142857,0.0714285714285714,0.214285714285714,0.142857142857143,1.5,0,0,0,0,0,0,0.214285714285714,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0.142857142857143,0.0714285714285714,0,0,42.4871794871795
"109",2021-12-18,0.133333333333333,0.133333333333333,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0.4,0,0.0666666666666667,0,0.133333333333333,0,0.133333333333333,0,0,0,0,0,0.0666666666666667,0.2,0,0,0,0,0,0,0,0.266666666666667,0,0.0666666666666667,0,0.0666666666666667,1.2,0,0,0.2,0,0.333333333333333,0.266666666666667,0,3.2,0,0.866666666666667,0.2,0,0,0,0,0,0,0,0.0666666666666667,0.0666666666666667,0.266666666666667,2.6,0,0,0.266666666666667,0.133333333333333,0,0,0,0.0666666666666667,0.0666666666666667,0.133333333333333,0.0666666666666667,0,0,0.666666666666667,0,0,0.133333333333333,0,2.46666666666667,0.133333333333333,0.0666666666666667,0,0,0,0,0.2,0.0666666666666667,0.533333333333333,0,0,0,0,0,0.333333333333333,0,4.06666666666667,0,0,0,0.0666666666666667,0.2,0,0.0666666666666667,0,0,0,0,0,0,0.266666666666667,0,0.0666666666666667,0.0666666666666667,0,0.133333333333333,0,0,0.0666666666666667,0,0.2,0.133333333333333,0.4,0.133333333333333,0.0666666666666667,0,0,0,0,0,0,0,1.73333333333333,0,0.0666666666666667,0,0.0666666666666667,0,0,0,0.142857142857143,0,0,1.8,0.0666666666666667,0,0.0666666666666667,0.133333333333333,0,0,0,0.333333333333333,0.0666666666666667,0.0666666666666667,0,0.133333333333333,0.0769230769230769,0,0,0.466666666666667,0.2,0.133333333333333,0,0.2,0.266666666666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466666666666667,0.6,0,0,0.333333333333333,0.133333333333333,0,0.133333333333333,0.4,0,0.0666666666666667,0.133333333333333,0,0.133333333333333,0.0666666666666667,0.266666666666667,0.0666666666666667,1.33333333333333,0,0,0,0,0,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0,0,0,0.133333333333333,0.0666666666666667,0,0,33.2697802197802
"110",2021-12-19,0.0625,0.125,0.0625,0.0625,0.0625,0,0.375,0,0.0625,0,0.125,0,0.125,0,0,0,0,0,0.0625,0.1875,0,0,0,0,0,0,0,0.25,0,0.0625,0,0,0.8125,0,0,0.1875,0,0.25,0.25,0,3,0,0.6875,0.1875,0,0,0,0,0,0,0,0.0625,0.0625,0.3125,2.0625,0,0,0.25,0.125,0,0,0,0.0625,0.0625,0.0625,0.0625,0,0,0.625,0,0,0.125,0,1.8125,0.125,0.0625,0,0,0,0,0.1875,0.0625,0.375,0,0,0,0,0,0.3125,0,3.6875,0,0,0,0.0625,0.1875,0,0.0625,0,0,0,0,0,0,0.25,0,0.0625,0.0625,0,0.125,0,0,0.0625,0,0.1875,0.125,0.4375,0.125,0.0625,0,0,0,0,0,0,0,1.625,0,0.0625,0,0.0625,0,0,0,0.133333333333333,0,0,1.75,0.0625,0,0.0625,0.125,0,0,0,0.3125,0.0625,0.0625,0,0.125,0.0714285714285714,0,0,0.4375,0.1875,0.125,0,0.1875,0.3125,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4375,0,0,0.3125,0.125,0,0.125,0.375,0,0.0625,0.125,0,0.0625,0.0625,0.25,0.0625,1.3125,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.125,0.0625,0,0,29.5922619047619
"111",2021-12-20,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,0,0.357142857142857,0,0.0714285714285714,0,0.142857142857143,0,0.214285714285714,0,0,0,0,0,0.0714285714285714,0.285714285714286,0,0,0,0,0,0,0,0.214285714285714,0,0.0714285714285714,0,0.0714285714285714,1.71428571428571,0,0,0.142857142857143,0,0.285714285714286,0.285714285714286,0,3.07142857142857,0,0.857142857142857,0.214285714285714,0,0,0.0714285714285714,0,0.0714285714285714,0,0,0.0714285714285714,0.0714285714285714,0.285714285714286,3.21428571428571,0,0,0.214285714285714,0.142857142857143,0,0,0,0.0714285714285714,0,0.642857142857143,0.0714285714285714,0,0,0.928571428571429,0,0.0714285714285714,0.214285714285714,0,5.21428571428571,0.142857142857143,0.142857142857143,0,0,0,0,0.214285714285714,0.142857142857143,1,0,0,0,0,0,0.357142857142857,0,4,0,0,0,0.142857142857143,0.214285714285714,0,0.0714285714285714,0,0,0,0,0,0,0.285714285714286,0,0.0714285714285714,0.0714285714285714,0,0.214285714285714,0,0,0.142857142857143,0,0.214285714285714,0.214285714285714,0.5,0.142857142857143,0.0714285714285714,0,0,0,0,0,0,0,1.92857142857143,0,0.214285714285714,0,0.0714285714285714,0,0,0,0.230769230769231,0,0.0714285714285714,1.78571428571429,0.0714285714285714,0,0.0714285714285714,0.142857142857143,0,0,0,0.428571428571429,0.0714285714285714,0.0714285714285714,0,0.142857142857143,0.0769230769230769,0,0,0.571428571428571,0.214285714285714,0.214285714285714,0,0.214285714285714,0.357142857142857,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.07142857142857,0,0,0.357142857142857,0.214285714285714,0.0714285714285714,0.214285714285714,0.428571428571429,0,0.0714285714285714,0.142857142857143,0,0.0714285714285714,0.0714285714285714,0.214285714285714,0.142857142857143,1.5,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0.142857142857143,0.142857142857143,0,0,42.6291208791209
"112",2021-12-21,0.153846153846154,0.153846153846154,0.153846153846154,0.230769230769231,0.153846153846154,0,0.384615384615385,0,0.0769230769230769,0,0.153846153846154,0,0.230769230769231,0,0,0,0,0,0.0769230769230769,0.307692307692308,0,0,0,0,0,0,0,0.307692307692308,0,0.0769230769230769,0,0.0769230769230769,1.84615384615385,0,0,0.153846153846154,0,0.307692307692308,0.307692307692308,0,3.46153846153846,0,1,0.230769230769231,0,0,0,0,0.0769230769230769,0,0,0.0769230769230769,0.0769230769230769,0.307692307692308,3.46153846153846,0,0,0.307692307692308,0.153846153846154,0,0,0,0.153846153846154,0,0.692307692307692,0.0769230769230769,0,0,0.923076923076923,0,0.0769230769230769,0.230769230769231,0,5.92307692307692,0.153846153846154,0.153846153846154,0,0,0,0,0.153846153846154,0.153846153846154,1,0,0,0,0,0,0.384615384615385,0,4.15384615384615,0,0,0,0.153846153846154,0.230769230769231,0,0.0769230769230769,0,0,0,0,0,0,0.307692307692308,0,0.0769230769230769,0.0769230769230769,0,0.230769230769231,0,0,0.153846153846154,0,0.230769230769231,0.230769230769231,0.538461538461538,0.153846153846154,0.0769230769230769,0,0,0,0,0,0,0,2.07692307692308,0,0.230769230769231,0,0.0769230769230769,0,0,0,0.166666666666667,0,0.0769230769230769,1.92307692307692,0.0769230769230769,0,0.0769230769230769,0.153846153846154,0,0,0,0.461538461538462,0.0769230769230769,0.0769230769230769,0,0.153846153846154,0.0833333333333333,0,0,0.615384615384615,0.230769230769231,0.153846153846154,0,0.230769230769231,0.307692307692308,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615384615384615,2.15384615384615,0,0,0.384615384615385,0.153846153846154,0.0769230769230769,0.230769230769231,0.461538461538462,0,0.0769230769230769,0.153846153846154,0,0.0769230769230769,0.0769230769230769,0.230769230769231,0.153846153846154,1.61538461538462,0,0,0,0,0,0,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0,0,0,0.153846153846154,0.153846153846154,0,0,45.7307692307693
"113",2021-12-22,0.153846153846154,0.153846153846154,0.153846153846154,0.230769230769231,0.153846153846154,0,0.384615384615385,0,0.0769230769230769,0,0.153846153846154,0,0.230769230769231,0,0,0,0,0,0.0769230769230769,0.307692307692308,0,0,0,0,0,0,0,0.230769230769231,0,0.0769230769230769,0,0.0769230769230769,1.84615384615385,0,0,0.153846153846154,0,0.307692307692308,0.307692307692308,0,3.53846153846154,0,1,0.230769230769231,0,0,0.0769230769230769,0,0,0,0,0.0769230769230769,0.0769230769230769,0.307692307692308,3.38461538461538,0,0,0.307692307692308,0.153846153846154,0,0,0,0.153846153846154,0,0.692307692307692,0.0769230769230769,0,0,0.923076923076923,0,0.0769230769230769,0.230769230769231,0,3.69230769230769,0.153846153846154,0.153846153846154,0,0,0,0,0.153846153846154,0.153846153846154,1.07692307692308,0,0,0,0,0,0.384615384615385,0,4.38461538461539,0,0,0,0.153846153846154,0.230769230769231,0,0.0769230769230769,0,0,0,0,0,0,0.307692307692308,0,0.0769230769230769,0.0769230769230769,0,0.230769230769231,0,0,0.0769230769230769,0,0.307692307692308,0.230769230769231,0.615384615384615,0.153846153846154,0.0769230769230769,0,0,0,0,0,0,0.0769230769230769,2.15384615384615,0,0.230769230769231,0,0.0769230769230769,0,0,0,0.166666666666667,0,0.0769230769230769,2,0.0769230769230769,0,0.0769230769230769,0.153846153846154,0,0,0,0.461538461538462,0.0769230769230769,0.153846153846154,0,0.153846153846154,0.0909090909090909,0,0,0.615384615384615,0.230769230769231,0.153846153846154,0,0.230769230769231,0.307692307692308,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615384615384615,2.15384615384615,0,0,0.384615384615385,0.153846153846154,0.0769230769230769,0.230769230769231,0.461538461538462,0,0.0769230769230769,0.0769230769230769,0,0.0769230769230769,0.0769230769230769,0.230769230769231,0.153846153846154,1.61538461538462,0,0,0,0,0,0,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0,0,0,0.153846153846154,0.153846153846154,0,0,44.0460372960373
"114",2021-12-23,0.153846153846154,0.153846153846154,0.153846153846154,0.307692307692308,0.153846153846154,0,0.384615384615385,0,0.0769230769230769,0,0.153846153846154,0,0.230769230769231,0,0,0,0,0,0.0769230769230769,0.307692307692308,0,0,0,0,0,0.0769230769230769,0,0.230769230769231,0,0.0769230769230769,0,0.0769230769230769,1.84615384615385,0,0,0.230769230769231,0,0.307692307692308,0.307692307692308,0,3.69230769230769,0,1.07692307692308,0.230769230769231,0,0,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0.307692307692308,3.69230769230769,0,0,0.307692307692308,0.153846153846154,0,0,0,0.153846153846154,0,0.615384615384615,0.0769230769230769,0,0,0.923076923076923,0,0.0769230769230769,0.230769230769231,0,3.84615384615385,0.153846153846154,0.153846153846154,0,0,0,0,0.153846153846154,0.153846153846154,1,0,0,0,0,0,0.384615384615385,0,4.30769230769231,0,0,0,0.153846153846154,0.230769230769231,0,0.0769230769230769,0,0,0,0,0,0,0.307692307692308,0,0.0769230769230769,0.0769230769230769,0,0.230769230769231,0,0,0.0769230769230769,0,0.230769230769231,0.153846153846154,0.538461538461538,0.153846153846154,0.0769230769230769,0,0,0,0,0,0,0.0769230769230769,2.15384615384615,0,0.230769230769231,0,0.0769230769230769,0,0,0,0.166666666666667,0,0.0769230769230769,2,0.0769230769230769,0,0.0769230769230769,0.153846153846154,0,0,0,0.461538461538462,0.0769230769230769,0.0769230769230769,0,0.153846153846154,0.0833333333333333,0,0,0.538461538461538,0.230769230769231,0.153846153846154,0,0.230769230769231,0.307692307692308,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615384615384615,2.30769230769231,0,0,0.384615384615385,0.153846153846154,0.0769230769230769,0.230769230769231,0.538461538461538,0,0.0769230769230769,0.0769230769230769,0,0.0769230769230769,0.0769230769230769,0.307692307692308,0.153846153846154,1.38461538461538,0,0,0,0,0,0,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0,0,0,0.153846153846154,0.0769230769230769,0,0,44.2692307692308
"115",2021-12-24,0.0714285714285714,0.142857142857143,0.0714285714285714,0.357142857142857,0.0714285714285714,0,0.357142857142857,0,0.0714285714285714,0,0.0714285714285714,0,0.142857142857143,0,0,0,0,0,0.0714285714285714,0.214285714285714,0,0,0,0,0,0,0,0.285714285714286,0,0.0714285714285714,0,0.0714285714285714,1.5,0,0,0.214285714285714,0,0.285714285714286,0.285714285714286,0,3.5,0,0.928571428571429,0.285714285714286,0,0,0,0,0,0,0,0.0714285714285714,0.0714285714285714,0.357142857142857,2.71428571428571,0,0,0.285714285714286,0.142857142857143,0,0,0,0.0714285714285714,0,0.357142857142857,0.0714285714285714,0,0,0.714285714285714,0,0.0714285714285714,0.142857142857143,0,2.92857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0.142857142857143,0.0714285714285714,0.714285714285714,0,0,0,0,0,0.357142857142857,0,4.5,0,0,0,0.142857142857143,0.214285714285714,0,0.0714285714285714,0,0,0,0,0,0,0.285714285714286,0,0.0714285714285714,0.0714285714285714,0,0.142857142857143,0,0,0.0714285714285714,0,0.214285714285714,0.142857142857143,0.5,0.142857142857143,0.0714285714285714,0,0,0,0,0,0,0.0714285714285714,1.92857142857143,0,0.0714285714285714,0,0.0714285714285714,0,0,0,0.230769230769231,0,0.0714285714285714,1.71428571428571,0.0714285714285714,0,0.0714285714285714,0.142857142857143,0,0,0,0.357142857142857,0.0714285714285714,0.0714285714285714,0,0.142857142857143,0.0833333333333333,0,0,0.428571428571429,0.214285714285714,0.0714285714285714,0,0.142857142857143,0.285714285714286,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.92857142857143,0,0,0.285714285714286,0.142857142857143,0.0714285714285714,0.214285714285714,0.428571428571429,0,0.0714285714285714,0.142857142857143,0,0,0.0714285714285714,0.285714285714286,0.0714285714285714,1.14285714285714,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0.142857142857143,0.0714285714285714,0,0,37.7069597069597
"116",2021-12-25,0.0625,0.0625,0.0625,0.0625,0.0625,0,0.5,0,0.0625,0,0.0625,0,0.125,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.1875,0,0.0625,0,0,0.75,0,0,0.1875,0,0.3125,0.25,0,2.6875,0,0.6875,0.25,0,0,0,0,0,0,0,0.0625,0.0625,0.3125,1.625,0,0,0.25,0.125,0,0,0,0.0625,0,0.0625,0.0625,0,0,0.4375,0,0,0.125,0,2.125,0.125,0.0625,0,0,0,0,0.125,0.0625,0.375,0,0,0,0,0,0.25,0,4.5,0,0,0,0.0625,0.1875,0,0.0625,0,0,0,0,0,0,0.1875,0,0.0625,0.0625,0,0.125,0,0,0.0625,0,0.1875,0.125,0.375,0.0625,0.0625,0,0,0,0,0,0,0.0625,1.625,0,0.0625,0,0,0,0,0,0.133333333333333,0,0,1.4375,0.0625,0,0,0.125,0,0,0,0.25,0.0625,0.0625,0,0.0625,0.0714285714285714,0,0,0.375,0.25,0.0625,0,0.125,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.5625,0,0,0.25,0.0625,0,0.125,0.375,0,0.0625,0.125,0,0,0.0625,0.1875,0.0625,0.9375,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.125,0.125,0,0,27.8422619047619
"117",2021-12-26,0.0625,0.0625,0.0625,0.0625,0.0625,0,0.4375,0,0.0625,0,0.0625,0,0.125,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0.25,0,0.0625,0,0,0.75,0,0,0.1875,0,0.3125,0.25,0,3.375,0,0.75,0.25,0,0,0,0,0,0,0,0.0625,0.0625,0.25,1.8125,0,0,0.25,0.125,0,0,0,0.0625,0,0.0625,0.0625,0,0,0.5,0,0,0.125,0,1.75,0.0625,0.0625,0,0,0,0,0.1875,0.0625,0.3125,0,0,0,0,0,0.3125,0,3.875,0,0,0,0.0625,0.1875,0,0.0625,0,0,0,0,0,0,0.25,0,0.0625,0.0625,0,0.125,0,0,0.0625,0,0.1875,0.125,0.4375,0.0625,0.0625,0,0,0,0,0,0,0.0625,1.625,0,0,0,0.0625,0,0,0,0.2,0,0,1.5625,0.0625,0,0,0.125,0,0,0,0.3125,0.0625,0.0625,0,0.0625,0.0714285714285714,0,0,0.375,0.25,0.0625,0,0.1875,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.25,0.125,0.0625,0.125,0.375,0,0.0625,0.125,0,0,0.0625,0.1875,0.0625,1.1875,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.125,0.0625,0,0,28.7839285714286
"118",2021-12-27,0.0666666666666667,0.133333333333333,0.133333333333333,0.2,0.0666666666666667,0,0.466666666666667,0,0.0666666666666667,0,0.133333333333333,0,0.133333333333333,0,0,0,0,0,0.0666666666666667,0.2,0,0,0,0,0,0,0,0.266666666666667,0,0.0666666666666667,0,0.0666666666666667,1.4,0,0,0.133333333333333,0,0.333333333333333,0.266666666666667,0,3,0,0.866666666666667,0.2,0,0,0,0,0.0666666666666667,0,0,0.0666666666666667,0.0666666666666667,0.266666666666667,2.73333333333333,0,0,0.266666666666667,0.133333333333333,0,0,0,0.0666666666666667,0,0.4,0.0666666666666667,0,0,0.8,0,0.0666666666666667,0.133333333333333,0,2.33333333333333,0.133333333333333,0.133333333333333,0,0,0,0,0.2,0.0666666666666667,0.8,0,0,0,0,0,0.333333333333333,0,3.8,0,0,0,0.133333333333333,0.2,0,0.0666666666666667,0,0,0,0,0,0,0.266666666666667,0,0.0666666666666667,0.0666666666666667,0,0.2,0,0,0.0666666666666667,0,0.2,0.2,0.6,0.133333333333333,0.0666666666666667,0,0,0,0,0,0,0,1.8,0,0.133333333333333,0,0.0666666666666667,0,0,0,0.142857142857143,0,0.0666666666666667,1.8,0.0666666666666667,0,0.0666666666666667,0.133333333333333,0,0,0,0.4,0.0666666666666667,0.0666666666666667,0,0.133333333333333,0.0769230769230769,0,0,0.533333333333333,0.2,0.133333333333333,0,0.2,0.266666666666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333333333,1.6,0,0,0.266666666666667,0.133333333333333,0.0666666666666667,0.2,0.4,0,0.0666666666666667,0.133333333333333,0,0.0666666666666667,0.0666666666666667,0.2,0.0666666666666667,1.33333333333333,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0,0,0,0.133333333333333,0.0666666666666667,0,0,35.8031135531136
